# omega0=1, alpha=4
# theta0=0.8, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.665951369355853e+01 4.995745717371945e-05 -1.338606029851395e-05
3.675070651369176e+01 4.875153792964872e-05 -1.306293521142965e-05
3.684189933382499e+01 4.757472827810047e-05 -1.274761001611830e-05
3.693309215395822e+01 4.642632554484630e-05 -1.243989643159035e-05
3.702428497409145e+01 4.530564401745708e-05 -1.213961072175652e-05
3.711547779422468e+01 4.421201453586350e-05 -1.184657358571878e-05
3.720667061435791e+01 4.314478409279988e-05 -1.156061005070965e-05
3.729786343449114e+01 4.210331544389289e-05 -1.128154936761580e-05
3.738905625462437e+01 4.108698672716232e-05 -1.100922490902355e-05
3.748024907475760e+01 4.009519109170664e-05 -1.074347406972554e-05
3.757144189489083e+01 3.912733633535182e-05 -1.048413816962896e-05
3.766263471502406e+01 3.818284455104673e-05 -1.023106235900757e-05
3.775382753515729e+01 3.726115178179429e-05 -9.984095526040740e-06
3.784502035529052e+01 3.636170768391226e-05 -9.743090206584437e-06
3.793621317542375e+01 3.548397519842239e-05 -9.507902496120278e-06
3.802740599555698e+01 3.462743023037198e-05 -9.278391963829978e-06
3.811859881569021e+01 3.379156133589633e-05 -9.054421568743974e-06
3.820979163582344e+01 3.297586941683506e-05 -8.835857577914146e-06
3.830098445595667e+01 3.217986742272008e-05 -8.622569486561735e-06
3.839217727608990e+01 3.140308005995731e-05 -8.414429940152810e-06
3.848337009622313e+01 3.064504350802837e-05 -8.211314658354770e-06
3.857456291635636e+01 2.990530514254290e-05 -8.013102360828404e-06
3.866575573648959e+01 2.918342326497611e-05 -7.819674694811318e-06
3.875694855662282e+01 2.847896683893009e-05 -7.630916164449365e-06
3.884814137675605e+01 2.779151523276161e-05 -7.446714061833964e-06
3.893933419688928e+01 2.712065796842247e-05 -7.266958399704100e-06
3.903052701702251e+01 2.646599447636277e-05 -7.091541845772815e-06
3.912171983715574e+01 2.582713385635028e-05 -6.920359658639002e-06
3.921291265728897e+01 2.520369464406363e-05 -6.753309625246207e-06
3.930410547742220e+01 2.459530458331954e-05 -6.590291999851118e-06
3.939529829755543e+01 2.400160040379829e-05 -6.431209444465273e-06
3.948649111768867e+01 2.342222760413464e-05 -6.275966970734464e-06
3.957768393782190e+01 2.285684024024469e-05 -6.124471883221088e-06
3.966887675795513e+01 2.230510071876240e-05 -5.976633724055614e-06
3.976006957808836e+01 2.176667959546213e-05 -5.832364218924095e-06
3.985126239822159e+01 2.124125537854728e-05 -5.691577224359495e-06
3.994245521835482e+01 2.072851433668714e-05 -5.554188676305334e-06
4.003364803848805e+01 2.022815031168762e-05 -5.420116539920956e-06
4.012484085862128e+01 1.973986453568388e-05 -5.289280760598451e-06
4.021603367875451e+01 1.926336545274575e-05 -5.161603216161955e-06
4.030722649888774e+01 1.879836854478941e-05 -5.037007670220841e-06
4.039841931902097e+01 1.834459616169128e-05 -4.915419726648875e-06
4.048961213915420e+01 1.790177735550293e-05 -4.796766785162230e-06
4.058080495928743e+01 1.746964771866777e-05 -4.680977997969774e-06
4.067199777942066e+01 1.704794922614298e-05 -4.567984227469788e-06
4.076319059955389e+01 1.663643008133260e-05 -4.457718004967831e-06
4.085438341968712e+01 1.623484456573940e-05 -4.350113490391123e-06
4.094557623982035e+01 1.584295289224624e-05 -4.245106432975363e-06
4.103676905995358e+01 1.546052106193885e-05 -4.142634132900539e-06
4.112796188008681e+01 1.508732072438489e-05 -4.042635403852801e-06
4.121915470022004e+01 1.472312904128568e-05 -3.945050536490051e-06
4.131034752035327e+01 1.436772855341917e-05 -3.849821262789437e-06
4.140154034048650e+01 1.402090705079493e-05 -3.756890721255453e-06
4.149273316061973e+01 1.368245744594321e-05 -3.666203422967892e-06
4.158392598075296e+01 1.335217765026293e-05 -3.577705218449349e-06
4.167511880088619e+01 1.302987045335429e-05 -3.491343265332516e-06
4.176631162101942e+01 1.271534340526428e-05 -3.407065996807952e-06
4.185750444115265e+01 1.240840870157460e-05 -3.324823090833487e-06
4.194869726128588e+01 1.210888307126347e-05 -3.244565440086883e-06
4.203989008141911e+01 1.181658766727430e-05 -3.166245122643800e-06
4.213108290155234e+01 1.153134795972596e-05 -3.089815373363570e-06
4.222227572168557e+01 1.125299363170077e-05 -3.015230555965681e-06
4.231346854181880e+01 1.098135847754812e-05 -2.942446135780310e-06
4.240466136195203e+01 1.071628030364294e-05 -2.871418653156628e-06
4.249585418208526e+01 1.045760083153965e-05 -2.802105697512994e-06
4.258704700221849e+01 1.020516560346401e-05 -2.734465882013561e-06
4.267823982235172e+01 9.958823890086187e-06 -2.668458818856148e-06
4.276943264248495e+01 9.718428600520124e-06 -2.604045095156649e-06
4.286062546261818e+01 9.483836194495440e-06 -2.541186249415553e-06
4.295181828275141e+01 9.254906596649381e-06 -2.479844748552552e-06
4.304301110288464e+01 9.031503112887675e-06 -2.419983965495493e-06
4.313420392301787e+01 8.813492348764355e-06 -2.361568157310321e-06
4.322539674315110e+01 8.600744129831796e-06 -2.304562443858936e-06
4.331658956328433e+01 8.393131423913435e-06 -2.248932786972231e-06
4.340778238341756e+01 8.190530265252710e-06 -2.194645970125858e-06
4.349897520355079e+01 7.992819680492995e-06 -2.141669578606618e-06
4.359016802368402e+01 7.799881616444276e-06 -2.089971980157594e-06
4.368136084381725e+01 7.611600869593492e-06 -2.039522306090508e-06
4.377255366395048e+01 7.427865017316377e-06 -1.990290432853984e-06
4.386374648408371e+01 7.248564350749811e-06 -1.942246964046760e-06
4.395493930421694e+01 7.073591809284544e-06 -1.895363212865052e-06
4.404613212435017e+01 6.902842916639199e-06 -1.849611184973648e-06
4.413732494448340e+01 6.736215718477379e-06 -1.804963561790451e-06
4.422851776461663e+01 6.573610721530628e-06 -1.761393684174534e-06
4.431971058474986e+01 6.414930834190901e-06 -1.718875536507936e-06
4.441090340488309e+01 6.260081308537067e-06 -1.677383731161710e-06
4.450209622501632e+01 6.108969683760828e-06 -1.636893493336949e-06
4.459328904514955e+01 5.961505730958275e-06 -1.597380646271721e-06
4.468448186528278e+01 5.817601399254129e-06 -1.558821596805107e-06
4.477567468541601e+01 5.677170763226460e-06 -1.521193321289696e-06
4.486686750554924e+01 5.540129971600540e-06 -1.484473351844145e-06
4.495806032568247e+01 5.406397197181160e-06 -1.448639762937583e-06
4.504925314581570e+01 5.275892587993527e-06 -1.413671158297854e-06
4.514044596594893e+01 5.148538219603576e-06 -1.379546658135781e-06
4.523163878608216e+01 5.024258048589201e-06 -1.346245886677826e-06
4.532283160621540e+01 4.902977867134656e-06 -1.313748959999691e-06
4.541402442634863e+01 4.784625258720996e-06 -1.282036474153608e-06
4.550521724648186e+01 4.669129554886098e-06 -1.251089493582224e-06
4.559641006661509e+01 4.556421793028448e-06 -1.220889539812157e-06
4.568760288674832e+01 4.446434675229510e-06 -1.191418580420485e-06
4.577879570688155e+01 4.339102528070060e-06 -1.162659018267566e-06
4.586998852701478e+01 4.234361263416532e-06 -1.134593680989767e-06
4.596118134714801e+01 4.132148340153917e-06 -1.107205810745830e-06
4.605237416728124e+01 4.032402726842409e-06 -1.080479054210749e-06
4.614356698741447e+01 3.935064865275471e-06 -1.054397452811179e-06
4.623475980754770e+01 3.840076634917562e-06 -1.028945433196561e-06
4.632595262768093e+01 3.747381318200313e-06 -1.004107797940255e-06
4.641714544781416e+01 3.656923566656407e-06 -9.798697164651420e-07
4.650833826794739e+01 3.568649367870954e-06 -9.562167161882723e-07
4.659953108808062e+01 3.482506013230624e-06 -9.331346738792709e-07
4.669072390821385e+01 3.398442066451281e-06 -9.106098072273427e-07
4.678191672834708e+01 3.316407332865320e-06 -8.886286666118403e-07
4.687310954848031e+01 3.236352829450393e-06 -8.671781270714826e-07
4.696430236861354e+01 3.158230755581580e-06 -8.462453804674258e-07
4.705549518874677e+01 3.081994464489602e-06 -8.258179278355130e-07
4.714668800888000e+01 3.007598435407981e-06 -8.058835719231283e-07
4.723788082901323e+01 2.934998246392546e-06 -7.864304099062050e-07
4.732907364914646e+01 2.864150547797043e-06 -7.674468262820382e-07
4.742026646927969e+01 2.795013036389023e-06 -7.489214859336562e-07
4.751145928941292e+01 2.727544430090531e-06 -7.308433273616098e-07
4.760265210954615e+01 2.661704443328543e-06 -7.132015560791409e-07
4.769384492967938e+01 2.597453762980406e-06 -6.959856381667832e-07
4.778503774981261e+01 2.534754024899933e-06 -6.791852939825480e-07
4.787623056994584e+01 2.473567791010133e-06 -6.627904920239400e-07
4.796742339007907e+01 2.413858526948896e-06 -6.467914429381360e-07
4.805861621021230e+01 2.355590580254292e-06 -6.311785936767538e-07
4.814980903034553e+01 2.298729159076447e-06 -6.159426217917167e-07
4.824100185047876e+01 2.243240311403292e-06 -6.010744298688101e-07
4.833219467061199e+01 2.189090904787789e-06 -5.865651400956069e-07
4.842338749074522e+01 2.136248606564508e-06 -5.724060889605164e-07
4.851458031087845e+01 2.084681864543761e-06 -5.585888220797925e-07
4.860577313101168e+01 2.034359888171759e-06 -5.451050891494128e-07
4.869696595114491e+01 1.985252630145539e-06 -5.319468390188141e-07
4.878815877127814e+01 1.937330768471690e-06 -5.191062148835417e-07
4.887935159141137e+01 1.890565688958162e-06 -5.065755495939439e-07
4.897054441154460e+01 1.844929468128703e-06 -4.943473610771093e-07
4.906173723167783e+01 1.800394856549723e-06 -4.824143478693129e-07
4.915293005181106e+01 1.756935262559625e-06 -4.707693847563054e-07
4.924412287194429e+01 1.714524736390907e-06 -4.594055185188400e-07
4.933531569207752e+01 1.673137954675518e-06 -4.483159637808988e-07
4.942650851221075e+01 1.632750205324259e-06 -4.374940989581372e-07
4.951770133234398e+01 1.593337372771163e-06 -4.269334623041297e-07
4.960889415247721e+01 1.554875923574071e-06 -4.166277480520545e-07
4.970008697261044e+01 1.517342892362786e-06 -4.065708026495136e-07
4.979127979274367e+01 1.480715868126429e-06 -3.967566210842406e-07
4.988247261287690e+01 1.444972980831802e-06 -3.871793432985018e-07
4.997366543301013e+01 1.410092888364769e-06 -3.778332506900494e-07

